acc,batch,loss,size,val_acc,val_f1
0.9140625,0,0.23968838,128,0.4,0.4
0.8359375,0,0.3233233,128,0.2,0.3333333333333333
0.9375,0,0.18122153,128,0.2,0.3333333333333333
0.859375,0,0.30966517,128,0.3,0.36363636363636365
0.9609375,0,0.16816548,128,0.3,0.36363636363636365
0.921875,0,0.2424466,128,0.3,0.36363636363636365
0.9296875,0,0.18981479,128,0.2,0.3333333333333333
0.921875,0,0.20458515,128,0.2,0.3333333333333333
0.8984375,0,0.2389188,128,0.3,0.36363636363636365
0.90625,0,0.18780547,128,0.4,0.4
0.8984375,0,0.24169673,128,0.2,0.3333333333333333
0.921875,0,0.16694896,128,0.2,0.3333333333333333
0.921875,0,0.21312428,128,0.3,0.36363636363636365
0.9609375,0,0.13122742,128,0.2,0.3333333333333333
0.921875,0,0.2271787,128,0.4,0.4
0.9453125,0,0.14136147,128,0.2,0.3333333333333333
0.9453125,0,0.11040781,128,0.2,0.3333333333333333
0.921875,0,0.21621163,128,0.3,0.36363636363636365
0.90625,0,0.18364552,128,0.3,0.36363636363636365
0.90625,0,0.22838421,128,0.4,0.4
0.953125,0,0.1239347,128,0.4,0.4
0.9609375,0,0.112806655,128,0.2,0.3333333333333333
0.953125,0,0.1158195,128,0.2,0.3333333333333333
0.9375,0,0.17031552,128,0.3,0.36363636363636365
0.9296875,0,0.15167183,128,0.2,0.3333333333333333
0.9296875,0,0.19544376,128,0.3,0.36363636363636365
0.953125,0,0.08634882,128,0.2,0.3333333333333333
0.9296875,0,0.18042633,128,0.2,0.3333333333333333
0.9453125,0,0.14339243,128,0.3,0.36363636363636365
0.9765625,0,0.10109569,128,0.2,0.3333333333333333
0.9609375,0,0.09884016,128,0.2,0.3333333333333333
0.953125,0,0.15042901,128,0.2,0.3333333333333333
0.9375,0,0.13636391,128,0.2,0.3333333333333333
0.9375,0,0.15987968,128,0.2,0.3333333333333333
0.9453125,0,0.11478725,128,0.2,0.3333333333333333
0.90625,0,0.19337296,128,0.2,0.3333333333333333
0.96875,0,0.11720182,128,0.2,0.3333333333333333
0.9765625,0,0.08159949,128,0.2,0.3333333333333333
0.9375,0,0.18493128,128,0.3,0.4615384615384615
0.9296875,0,0.12979281,128,0.2,0.3333333333333333
0.9609375,0,0.08347072,128,0.3,0.36363636363636365
0.953125,0,0.17244852,128,0.2,0.3333333333333333
0.953125,0,0.17845502,128,0.2,0.3333333333333333
0.953125,0,0.10921912,128,0.2,0.3333333333333333
0.9765625,0,0.09764145,128,0.2,0.3333333333333333
0.96875,0,0.093333736,128,0.3,0.36363636363636365
0.9453125,0,0.15739256,128,0.2,0.3333333333333333
0.9609375,0,0.15731438,128,0.2,0.3333333333333333
0.9453125,0,0.12277399,128,0.3,0.36363636363636365
0.953125,0,0.11814698,128,0.2,0.3333333333333333
0.984375,0,0.06495983,128,0.2,0.3333333333333333
0.90625,0,0.2053052,128,0.2,0.3333333333333333
0.9609375,0,0.13692437,128,0.3,0.36363636363636365
0.984375,0,0.06294419,128,0.2,0.3333333333333333
0.9609375,0,0.08810416,128,0.3,0.4615384615384615
0.9765625,0,0.0925422,128,0.2,0.3333333333333333
0.9609375,0,0.08615826,128,0.4,0.4
0.96875,0,0.1019779,128,0.3,0.36363636363636365
0.9609375,0,0.10396834,128,0.2,0.3333333333333333
0.953125,0,0.096333936,128,0.3,0.36363636363636365
0.9453125,0,0.12676929,128,0.4,0.4
0.984375,0,0.08819592,128,0.3,0.36363636363636365
0.953125,0,0.114443004,128,0.3,0.36363636363636365
0.96875,0,0.1257814,128,0.3,0.36363636363636365
0.9921875,0,0.05685827,128,0.3,0.36363636363636365
0.96875,0,0.073123544,128,0.2,0.3333333333333333
0.921875,0,0.1548642,128,0.3,0.36363636363636365
0.9765625,0,0.07465261,128,0.2,0.3333333333333333
0.9765625,0,0.08106303,128,0.3,0.4615384615384615
0.9296875,0,0.14951676,128,0.2,0.3333333333333333
0.9375,0,0.109799944,128,0.3,0.36363636363636365
0.9765625,0,0.076537915,128,0.3,0.36363636363636365
0.9453125,0,0.09336727,128,0.3,0.4615384615384615
0.9765625,0,0.060698632,128,0.2,0.3333333333333333
0.984375,0,0.048622064,128,0.3,0.4615384615384615
0.9765625,0,0.11310408,128,0.2,0.3333333333333333
0.9921875,0,0.06289541,128,0.2,0.3333333333333333
0.9921875,0,0.06329977,128,0.3,0.4615384615384615
0.9609375,0,0.12417941,128,0.2,0.3333333333333333
0.984375,0,0.047688313,128,0.2,0.3333333333333333
0.984375,0,0.048370227,128,0.3,0.36363636363636365
0.96875,0,0.09550234,128,0.3,0.36363636363636365
0.984375,0,0.0711143,128,0.2,0.3333333333333333
0.984375,0,0.0494323,128,0.2,0.3333333333333333
0.9375,0,0.12626953,128,0.3,0.4615384615384615
0.9765625,0,0.09204604,128,0.3,0.4615384615384615
0.9609375,0,0.06010574,128,0.3,0.4615384615384615
0.9765625,0,0.07331272,128,0.3,0.4615384615384615
0.96875,0,0.07426072,128,0.3,0.4615384615384615
0.9765625,0,0.059786253,128,0.2,0.3333333333333333
0.9765625,0,0.0550457,128,0.3,0.4615384615384615
0.9765625,0,0.098237395,128,0.3,0.4615384615384615
0.984375,0,0.07969249,128,0.3,0.4615384615384615
0.984375,0,0.05959123,128,0.3,0.4615384615384615
0.9765625,0,0.06436344,128,0.3,0.4615384615384615
0.9765625,0,0.056816876,128,0.3,0.4615384615384615
0.9921875,0,0.040302027,128,0.3,0.4615384615384615
0.953125,0,0.17002782,128,0.3,0.4615384615384615
0.984375,0,0.038897153,128,0.3,0.4615384615384615
0.96875,0,0.05846443,128,0.3,0.4615384615384615
0.984375,0,0.04782802,128,0.3,0.4615384615384615
0.9765625,0,0.08026018,128,0.3,0.4615384615384615
0.9765625,0,0.08578448,128,0.3,0.4615384615384615
0.9765625,0,0.0494615,128,0.3,0.4615384615384615
0.984375,0,0.047549322,128,0.3,0.4615384615384615
0.9609375,0,0.066103294,128,0.2,0.3333333333333333
0.984375,0,0.053465903,128,0.2,0.3333333333333333
0.96875,0,0.07399015,128,0.2,0.3333333333333333
0.9765625,0,0.07323882,128,0.2,0.3333333333333333
0.9609375,0,0.09348641,128,0.3,0.4615384615384615
0.984375,0,0.085789956,128,0.3,0.4615384615384615
0.9609375,0,0.07630715,128,0.3,0.4615384615384615
0.9765625,0,0.06201315,128,0.2,0.3333333333333333
0.984375,0,0.044777874,128,0.3,0.4615384615384615
0.984375,0,0.059581358,128,0.4,0.5714285714285714
0.9609375,0,0.08142541,128,0.3,0.4615384615384615
0.9609375,0,0.0768522,128,0.3,0.4615384615384615
0.9609375,0,0.1114358,128,0.3,0.4615384615384615
0.984375,0,0.07957502,128,0.2,0.3333333333333333
0.9921875,0,0.034280915,128,0.3,0.4615384615384615
0.96875,0,0.077061296,128,0.4,0.5714285714285714
0.984375,0,0.05116364,128,0.2,0.3333333333333333
0.953125,0,0.06259285,128,0.4,0.5
0.9921875,0,0.0323286,128,0.3,0.4615384615384615
0.9765625,0,0.07252887,128,0.3,0.4615384615384615
0.9765625,0,0.05880805,128,0.4,0.5
0.9765625,0,0.07018704,128,0.4,0.5714285714285714
0.984375,0,0.08016511,128,0.3,0.4615384615384615
0.953125,0,0.10668201,128,0.2,0.3333333333333333
0.9921875,0,0.029907525,128,0.2,0.3333333333333333
0.9765625,0,0.049581796,128,0.3,0.4615384615384615
0.9765625,0,0.06032735,128,0.3,0.4615384615384615
0.9921875,0,0.030190647,128,0.4,0.5
0.96875,0,0.076966524,128,0.4,0.5
1.0,0,0.01938635,128,0.3,0.36363636363636365
0.953125,0,0.071455754,128,0.3,0.36363636363636365
0.96875,0,0.052047078,128,0.3,0.36363636363636365
0.984375,0,0.051539596,128,0.2,0.3333333333333333
1.0,0,0.013859554,128,0.4,0.5714285714285714
0.9921875,0,0.03985133,128,0.3,0.4615384615384615
